     04.0859055    26.76898276  094.82266074  000050.42933    69.605047

     000000043.63,   00000075.839, 001.1825365,      0000089.3967,    88.0493418
     11.489685,      00038.044312,      050.5289375,  00095.1369,    000067.3134
057.7331,    04.064631,    038.329138,  22.90704426,  000011.54813
   28.65373436,    93.89054352,  96.7581396, 00000024.221,      0090.3536
 0.4643248,      060.39602414,  00000030.116,    000006.3895,  0000068.055
   00086.00994,     000043.61604,   71.2613757,    045.4654,   0065.14548
034.10688,10.8191383,00097.0564,      000035.695,000024.503
      00095.858,      0000072.4835,     25.23337617, 7.986705926,    45.08610157
   49.4680529,     26.263502,    00028.966,  0060.882,82.93940915
 79.98960173,0009.0497898,    000027.73852, 4.96463175, 063.9354
  000000099.6,     63.943515,  032.005609,    78.90755635,   00061.705
 00058.7423,  10.4138524,  44.71640545,     88.45283674,  000017.014
 000040.45971,     0033.8325641,   78.1592207,75.5958003,    00058.302581
      032.7133066,    63.226484, 0025.718,   0000017.2263, 0027.23366
   28.8213002,    00000056.22, 64.267665,    19.03037412,92.97904
    038.304885, 020.18162735,     0052.4329145,   96.585806,  66.27289
    61.26913, 004.2985196,    0017.902,   0000045.479,  5.76930437
 047.80742,   097.049966,  000000044.11,   00025.6996,     0092.91019
   0034.475,   88.5833646,    000086.39996,  86.4155398,    00090.73835
     0002.77068,0000097.847,      00068.1366,      000078.63932,     000013.825
     000081.02467, 80.08780018,    46.934897,  0022.7594574,   33.0399437
      071.63772726,73.589292,   0012.632754,      33.17950865,    40.276025
     053.079851,     14.977435,   8.377610131,  018.96666,     00032.834
  96.22890197,      94.6595454,     15.3548576,    00083.705252,  38.77985
     76.40969396, 00061.5878,    43.1067104,    00000017.119,  62.0866674
   31.24264886,  0029.820009, 000042.62169,  038.53841,00052.66951
     7.715743,  70.31729,  00094.91,  00000024.758,   015.608968
    00031.817823,   04.440079181,   053.64184048,     0074.981126,     45.7294807
    84.2775791,      82.79169684, 0020.878,    28.907812,    023.3329038
   0000050.932,  00043.6841,   74.86687486,    95.3570948, 000.904372
   0073.4319278,     00000054.09,     0092.2179,035.9159,   0077.526527
    000025.1,      0081.5953, 58.674958,   00064.6836, 00083.368416
   0065.0337368,   003.95993,      0041.136609,      055.494229,    00049.6761
   0000073.7268,      0062.0623,     000060.66,   0079.1454498,    000006.86222
      65.459476,  064.01342,0021.997,    00000088.644,    0092.5607783
 86.40076, 053.386512,55.3871604, 0028.3837,      0041.501
    0081.8949294,     094.523339,    00018.11885,     34.97336911,    0015.067
      0000070.575,  00000025.559,    59.8757425,      41.5556539,    099.4703
      00000.232892,   0000061.479,      0074.3261885,   77.1782896,    038.54492502
 96.4534606, 86.7226804, 000041.07475,   014.4224,      7.534651496
    087.25416838,   45.2631725,      0000079.698,      12.24416651,26.948583
  0089.10175,  045.5119181,  070.9333597,      015.10502763,      000002.00956
 00080.698,    00083.929368,    075.39464,    000065.41228,    0046.707
   0006.5178704,  0095.91494,     0030.0881337,    84.74145487,  0000024.3778
    64.60332,      64.3613871, 53.44405,   48.55551144,      094.10084
   000007.3203,  70.021599,  085.1147127,     0038.38561,  0000097.0044
 001.0994, 4.507083255,00000091.371,  0095.26989, 47.16272561
     0089.0278,      00068.7194, 00019.810778,27.17925327,   00059.583
 029.26984962,68.4992516,      0083.605,     62.13196073,  00027.045
  17.08232077,   000068.22829,     0097.334, 00094.205,      00014.641
   0051.259794,  98.04367585,  77.77533867,49.47288138,      0055.6435526
     16.55678305,  00079.57506,   014.3216, 076.07329,0022.9181968
00000081.21,     0058.86622, 0080.8029,      00031.564304,99.32650451
      06.247604,     000056.012,   0000048.2666,    67.84863137,    32.25884163
  0090.10503, 6.0968169, 0000068.9302,      045.56115,    31.21932348
     42.58345854, 027.0711845,   32.80775,81.418486,  68.63600975
 6.869394,     8.2018704,     000095.90455,   00057.81474,    13.324682
      00001.637176,0000065.818,   45.97547056,  0087.499705,   00037.30059
    50.871735,     19.9192647,049.0994713,      43.9560479, 062.067055
    10.5468142,20.0360442,    00051.1772,     89.513119,      68.79219053
    000035.737,0099.7983,076.4285, 30.42240911,    028.1881471
   83.73160804, 0018.19399,    45.066693,    94.99617322,  00072.621
     8.989296, 54.865004,   14.224056,00049.03037,0096.912
