00024.7619,     60.4898576,      021.2561948,0079.19286, 00001.10538
  77.2175189,      21.581099,  067.034856, 013.0440402,  2.67068121
    003.5799,     00031.13411,      0000065.1538, 58.31856338,   32.39365
    0000039.452,      44.9554849,  000012.937,  00073.756,00000093.061
  58.2064456,   001.6404882,    000085.908,  0000.45698,   17.96516155
050.43719688,      34.41383703,65.09642554,     0059.0916,00000055.683
  000015.649, 25.99686,  88.59447278,85.838452,   0085.473
 012.04241,    000031.96482,     087.0240034,    18.146777, 016.666089
    0000049.738,    0014.14208,     0060.017,  000052.371,  71.205716
 40.52772769,      0000046.1266,     034.98188,     45.6860639,     00081.85385
  049.24492,    00016.639864,6.444197732,      0061.1262,     51.05454527
      00010.302173,    94.9627768, 71.2310736,  000063.8859,      99.1487748
    057.775443,     00047.64682,  023.9643,37.54498883,  72.98849876
 00000061.908,   00024.8421,  076.814811,     00074.976,      015.5365701
   0000022.477,85.22216,    00022.456199, 28.19251, 000037.72338
      0007.04077,0014.71201,   000094.257,      085.76152,   0000065.5997
 0000054.801,   067.6074301,    000023.843, 094.17976454, 0034.7107334
     0016.641309, 61.0757085,  00088.075834,   000.5673188, 000052.96527
      000017.5091,   0026.429,000097.833,    68.94815813,    080.1390537
  27.665339, 06.88931514,99.581352,30.18523307, 0000078.9073
  00023.54081,     000089.1362,     00088.863891,   094.26182963,94.03131
      89.65302616,  44.5919395,  00000064.077,  83.024357,  3.027563294
     0000042.723,  58.01586287,95.78004,00060.593,000094.4287
    00086.87209,   0091.038,   05.29786165,     0000071.4444,     22.282566
 0072.6771475,   00000071.448,      00038.134599,     24.576898,    074.5935
   0061.9761,    08.030521,85.188333,    22.93466932,      000021.9926
00000011.533,      42.5202106,  0000051.7895,      97.78205092, 00085.3059
  0000066.0683,    35.65010088,00000031.089,  18.4002274,      00013.914
      000007.2061,   0039.8638,00.5194181,00096.101,   0014.35906
 57.4696423,00094.10437,     0023.846,      0075.314,  0065.4452875
     04.0859055,    26.76898276,  094.82266074,  000050.42933,    69.605047
